date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2011-01-01,2.2,1.0,3.3,0.0,260.0,268.0,29.5,56.2,1011.7,18
2011-01-02,0.0,-3.1,1.5,0.0,150.0,275.0,16.2,37.8,1015.7,48
2011-01-03,-2.5,-5.3,-0.9,0.2,150.0,265.0,11.5,29.2,1019.8,0
2011-01-04,-2.8,-7.9,-0.7,0.0,150.0,202.0,9.7,24.5,1018.6,0
2011-01-05,-7.0,-10.5,-3.4,0.0,140.0,161.0,11.5,28.8,1015.1,342
2011-01-06,-0.4,-6.6,3.8,4.7,140.0,167.0,18.7,39.6,1002.1,0
2011-01-07,3.7,2.2,6.0,0.4,80.0,184.0,15.5,46.4,1007.7,6
2011-01-08,5.6,3.4,7.9,0.1,40.0,179.0,11.9,33.1,1007.5,126
2011-01-09,5.4,1.3,10.5,0.2,0.0,220.0,13.7,33.5,1009.9,24
2011-01-10,1.1,-3.3,5.0,0.0,0.0,211.0,9.0,18.0,1022.0,390
2011-01-11,0.4,-3.5,3.1,0.8,0.0,132.0,11.2,25.9,1012.4,0
2011-01-12,3.6,2.6,5.0,2.9,0.0,234.0,19.8,46.4,1011.5,54
2011-01-13,4.8,3.0,9.0,5.8,0.0,214.0,9.0,31.7,1008.3,0
2011-01-14,9.6,8.7,10.6,6.2,0.0,239.0,18.0,36.0,1008.8,0
2011-01-15,8.2,6.5,9.8,0.5,0.0,254.0,20.9,50.0,1017.3,132
2011-01-16,7.5,4.3,9.8,0.0,0.0,215.0,16.2,29.2,1023.2,78
2011-01-17,3.9,1.6,8.8,0.0,0.0,192.0,7.9,21.6,1022.7,390
2011-01-18,5.3,3.2,7.5,1.5,0.0,257.0,11.9,32.8,1021.5,18
2011-01-19,2.8,0.5,4.3,0.2,0.0,292.0,10.1,28.1,1023.9,42
2011-01-20,1.0,-0.3,2.1,0.2,0.0,351.0,10.1,27.7,1026.9,0
2011-01-21,-0.4,-0.9,0.1,0.9,0.0,315.0,10.8,27.7,1031.8,0
2011-01-22,-0.8,-3.3,1.4,0.0,0.0,253.0,10.8,24.8,1030.1,216
2011-01-23,0.5,0.1,0.8,1.3,0.0,320.0,10.8,28.8,1023.2,0
2011-01-24,0.6,-0.4,2.6,0.6,20.0,203.0,9.0,28.1,1019.9,0
2011-01-25,2.2,0.5,3.9,3.7,0.0,243.0,18.7,40.7,1005.4,6
2011-01-26,0.6,-1.3,1.7,0.8,0.0,324.0,12.6,32.0,1008.2,0
2011-01-27,-1.4,-4.3,0.1,0.1,0.0,27.0,12.6,29.9,1021.1,24
2011-01-28,-2.4,-4.7,1.4,0.0,0.0,70.0,7.6,22.7,1027.8,186
2011-01-29,-3.2,-6.8,2.0,0.0,0.0,117.0,5.8,20.5,1023.2,450
2011-01-30,-4.6,-7.8,-0.6,0.0,0.0,120.0,3.6,14.0,1022.8,42
2011-01-31,-5.5,-6.4,-4.2,0.0,0.0,186.0,4.7,13.3,1025.4,0
2011-02-01,-4.8,-5.9,-3.7,0.3,0.0,238.0,12.6,25.2,1024.6,0
2011-02-02,-0.6,-3.9,0.9,0.0,0.0,241.0,17.6,33.1,1025.2,0
2011-02-03,1.1,-0.7,3.1,0.1,0.0,228.0,19.1,33.8,1022.0,0
2011-02-04,3.8,-0.1,7.4,2.0,0.0,226.0,32.8,59.4,1015.1,0
2011-02-05,8.6,7.3,9.9,9.1,0.0,241.0,36.0,62.3,1011.8,0
2011-02-06,8.8,7.9,9.7,1.6,0.0,245.0,29.2,48.2,1016.7,0
2011-02-07,7.1,4.2,8.4,0.0,0.0,228.0,24.1,47.5,1015.8,90
2011-02-08,5.6,-0.6,8.5,0.0,0.0,264.0,27.4,64.4,1017.0,216
2011-02-09,0.3,-2.9,4.3,0.0,0.0,265.0,9.4,20.9,1023.9,210
2011-02-10,2.7,-2.1,6.3,4.5,0.0,169.0,12.6,32.4,1017.3,108
2011-02-11,4.4,0.6,6.3,2.0,0.0,270.0,19.1,57.6,1008.2,108
2011-02-12,-0.3,-2.1,3.0,0.0,0.0,71.0,10.8,34.9,1021.1,468
2011-02-13,0.1,-1.1,1.4,0.0,0.0,107.0,18.7,35.3,1016.3,0
2011-02-14,-0.5,-2.0,1.2,0.0,0.0,99.0,23.4,46.8,1015.4,42
2011-02-15,-1.6,-3.8,1.7,0.0,0.0,106.0,24.1,45.0,1008.4,246
2011-02-16,-0.9,-2.5,2.5,0.0,0.0,103.0,18.0,34.6,1006.1,126
2011-02-17,-1.7,-2.7,-0.7,0.0,0.0,66.0,15.1,30.6,1008.6,0
2011-02-18,-2.1,-2.8,-1.2,0.0,0.0,31.0,10.4,21.2,1016.2,0
2011-02-19,-2.8,-3.6,-2.0,0.0,0.0,31.0,13.0,29.2,1021.4,0
2011-02-20,-4.7,-8.4,-2.3,0.0,0.0,67.0,13.3,29.2,1024.1,192
2011-02-21,-6.5,-10.2,-3.8,0.0,0.0,74.0,13.3,28.1,1024.7,396
2011-02-22,-9.3,-12.4,-4.8,0.0,0.0,73.0,11.2,26.3,1024.5,534
2011-02-23,-9.4,-14.0,-4.1,0.0,0.0,99.0,7.9,21.2,1029.9,552
2011-02-24,-6.3,-11.4,0.7,0.0,0.0,109.0,13.3,25.6,1030.6,252
2011-02-25,-5.5,-11.8,1.2,0.0,0.0,105.0,12.6,28.4,1033.6,504
2011-02-26,-2.4,-9.1,5.2,0.0,0.0,115.0,14.0,34.9,1022.9,564
2011-02-27,0.1,-5.3,4.7,0.0,0.0,104.0,13.7,27.0,1014.9,336
2011-02-28,2.6,-2.4,10.1,0.0,0.0,88.0,7.6,19.4,1026.1,462
2011-03-01,0.0,-4.4,5.4,0.0,0.0,55.0,10.4,28.4,1035.9,576
2011-03-02,-0.4,-4.9,6.0,0.0,0.0,48.0,12.2,29.5,1037.9,588
2011-03-03,0.1,-5.3,6.7,0.0,0.0,58.0,10.8,26.6,1034.2,600
2011-03-04,-0.3,-6.7,8.2,0.0,0.0,332.0,6.5,18.0,1031.3,588
2011-03-05,-0.8,-4.7,4.9,0.0,0.0,275.0,14.0,32.8,1023.0,48
2011-03-06,0.2,-5.1,6.6,0.0,0.0,346.0,13.3,41.8,1027.9,618
2011-03-07,-1.1,-7.6,5.5,0.0,0.0,129.0,6.8,22.3,1037.4,624
2011-03-08,1.8,-5.1,9.5,0.0,0.0,148.0,13.0,31.7,1027.9,630
2011-03-09,6.5,-1.0,15.3,0.0,0.0,217.0,18.7,52.6,1014.4,414
2011-03-10,7.3,1.6,12.2,0.1,0.0,227.0,22.7,54.7,1011.5,312
2011-03-11,6.7,2.0,11.5,0.0,0.0,247.0,24.1,57.2,1012.7,186
2011-03-12,6.3,-0.9,13.4,0.0,0.0,161.0,8.3,26.3,1012.6,420
2011-03-13,8.5,-0.5,17.1,0.7,0.0,129.0,6.5,20.9,1007.1,252
2011-03-14,9.3,6.5,12.0,0.9,0.0,298.0,4.7,18.0,1014.5,0
2011-03-15,7.9,5.3,11.1,0.0,0.0,53.0,13.7,37.1,1021.6,18
2011-03-16,4.4,2.5,7.2,2.5,0.0,70.0,21.6,50.4,1016.9,0
2011-03-17,4.1,3.0,5.1,9.4,0.0,57.0,16.6,40.3,1007.7,0
2011-03-18,3.4,2.1,4.5,0.0,0.0,295.0,17.6,38.5,1016.6,0
2011-03-19,4.8,0.4,10.1,0.0,0.0,314.0,14.0,40.3,1028.9,498
2011-03-20,2.8,-2.2,7.9,0.0,0.0,283.0,9.7,24.1,1033.4,486
2011-03-21,5.2,-2.0,12.6,0.0,0.0,221.0,7.6,28.4,1035.0,648
2011-03-22,8.0,0.1,15.2,0.0,0.0,253.0,11.5,35.3,1034.6,564
2011-03-23,7.9,3.5,13.2,0.0,0.0,292.0,14.0,33.5,1036.1,606
2011-03-24,8.8,1.1,16.5,0.0,0.0,279.0,19.4,50.8,1030.7,546
2011-03-25,7.8,3.4,10.4,0.2,0.0,274.0,15.5,38.5,1017.2,0
2011-03-26,4.5,-1.8,8.6,0.9,0.0,342.0,14.0,39.6,1014.7,156
2011-03-27,2.1,-2.5,8.3,0.0,0.0,138.0,6.1,20.5,1016.7,378
2011-03-28,3.9,-2.7,11.5,0.0,0.0,253.0,13.0,40.3,1012.6,480
2011-03-29,5.3,-2.9,13.7,0.0,0.0,247.0,11.2,30.6,1015.3,714
2011-03-30,8.5,-0.8,16.7,0.0,0.0,114.0,4.3,14.8,1014.9,558
2011-03-31,11.5,6.5,16.0,0.9,0.0,205.0,18.0,43.9,1014.4,36
2011-04-01,13.8,10.9,18.0,0.0,0.0,263.0,22.7,56.5,1018.1,390
2011-04-02,15.4,11.6,20.7,0.0,0.0,187.0,9.7,23.0,1018.8,342
2011-04-03,16.9,9.6,24.9,4.1,0.0,151.0,11.9,29.5,1011.1,612
2011-04-04,10.6,7.5,15.0,0.2,0.0,304.0,14.0,37.4,1016.0,156
2011-04-05,10.7,5.2,15.0,0.0,0.0,248.0,16.6,53.3,1023.2,324
2011-04-06,12.4,10.4,14.6,0.0,0.0,249.0,19.1,40.0,1023.2,0
2011-04-07,13.8,7.0,21.3,0.0,0.0,266.0,29.9,66.2,1017.5,288
2011-04-08,9.8,5.3,15.9,0.0,0.0,285.0,35.3,82.4,1015.5,144
2011-04-09,9.8,3.2,15.0,0.0,0.0,313.0,23.4,45.7,1019.2,708
2011-04-10,10.8,1.5,18.1,0.0,0.0,318.0,13.7,39.2,1023.0,744
2011-04-11,12.9,5.3,20.1,0.0,0.0,248.0,10.4,32.0,1017.8,426
2011-04-12,9.0,5.8,12.6,2.4,0.0,281.0,29.2,68.8,1011.1,144
2011-04-13,5.7,5.0,6.4,5.9,0.0,292.0,26.6,57.6,1011.8,0
2011-04-14,6.9,5.7,9.0,1.1,0.0,323.0,11.5,32.8,1017.1,6
2011-04-15,8.9,4.7,14.3,0.0,0.0,355.0,8.6,32.0,1020.8,282
2011-04-16,9.9,1.1,16.1,0.0,0.0,257.0,5.0,19.8,1022.7,516
2011-04-17,12.0,6.8,17.1,0.0,0.0,256.0,7.9,25.6,1024.4,282
2011-04-18,12.3,3.9,19.6,0.0,0.0,183.0,4.0,18.4,1022.8,666
2011-04-19,13.5,5.4,20.9,0.0,0.0,98.0,9.4,33.5,1019.7,714
2011-04-20,14.2,6.2,21.9,0.0,0.0,83.0,7.6,19.8,1018.3,786
2011-04-21,15.2,6.1,22.3,0.0,0.0,65.0,7.6,23.8,1017.2,792
2011-04-22,16.7,7.8,24.1,0.0,0.0,77.0,11.5,31.0,1014.6,768
2011-04-23,17.1,11.7,23.2,0.0,0.0,74.0,16.6,37.1,1015.2,732
2011-04-24,15.5,8.5,21.3,0.0,0.0,59.0,14.0,33.5,1018.7,792
2011-04-25,12.9,7.8,17.6,0.0,0.0,41.0,9.0,29.9,1020.5,210
2011-04-26,13.6,8.1,19.5,17.1,0.0,46.0,8.6,68.8,1018.7,276
2011-04-27,15.3,10.0,21.4,0.0,0.0,74.0,6.1,25.9,1016.9,342
2011-04-28,16.6,11.4,22.8,0.0,0.0,68.0,10.1,76.7,1015.3,162
2011-04-29,16.3,10.7,23.0,0.0,0.0,50.0,18.7,51.1,1015.0,648
2011-04-30,12.6,6.2,18.1,0.0,0.0,45.0,22.0,44.3,1013.9,816
2011-05-01,9.7,4.5,15.1,0.0,0.0,26.0,18.0,46.8,1013.4,822
2011-05-02,6.9,3.9,10.4,0.4,0.0,40.0,15.8,40.0,1013.3,12
2011-05-03,6.9,2.6,11.7,0.0,0.0,33.0,13.3,50.4,1014.7,588
2011-05-04,6.9,2.0,12.0,0.0,0.0,286.0,12.6,48.6,1018.5,246
2011-05-05,8.5,-0.5,15.1,0.0,0.0,246.0,6.1,36.4,1024.8,756
2011-05-06,12.6,1.5,21.1,0.0,0.0,157.0,8.3,27.4,1024.2,822
2011-05-07,15.0,5.8,22.5,0.0,0.0,98.0,13.0,40.0,1024.8,858
2011-05-08,14.4,5.7,22.2,0.0,0.0,81.0,14.4,38.5,1026.2,816
2011-05-09,16.5,7.5,23.7,0.0,0.0,107.0,13.0,38.9,1028.3,864
2011-05-10,18.8,8.7,26.9,0.0,0.0,122.0,8.3,32.4,1025.8,786
2011-05-11,18.8,10.9,27.0,0.0,0.0,85.0,7.2,33.1,1019.6,408
2011-05-12,16.9,11.2,22.8,5.1,0.0,302.0,5.8,43.6,1014.6,234
2011-05-13,13.5,8.7,19.0,0.0,0.0,274.0,15.8,37.1,1018.9,336
2011-05-14,14.1,7.2,21.8,2.8,0.0,170.0,10.8,50.8,1014.5,222
2011-05-15,11.2,5.9,16.6,0.0,0.0,290.0,16.2,47.2,1016.8,432
2011-05-16,11.0,5.0,15.1,1.0,0.0,243.0,20.2,42.8,1018.8,126
2011-05-17,14.6,11.2,18.1,0.0,0.0,246.0,20.5,48.2,1017.7,42
2011-05-18,17.4,10.3,24.3,0.0,0.0,215.0,10.1,35.3,1017.1,708
2011-05-19,18.1,10.3,26.5,3.8,0.0,173.0,6.8,46.1,1015.7,576
2011-05-20,18.3,13.2,24.0,0.1,0.0,357.0,5.8,43.2,1017.6,450
2011-05-21,17.9,12.5,23.5,0.0,0.0,36.0,8.3,24.5,1021.1,756
2011-05-22,19.9,11.1,28.0,3.1,0.0,145.0,16.9,61.2,1016.6,516
2011-05-23,16.2,9.2,21.4,0.0,0.0,248.0,13.3,31.0,1023.1,792
2011-05-24,15.6,7.9,23.6,0.0,0.0,243.0,15.8,53.6,1020.2,612
2011-05-25,13.6,5.9,19.6,0.0,0.0,270.0,14.0,45.4,1025.7,804
2011-05-26,18.4,6.8,27.1,0.0,0.0,146.0,18.0,46.8,1013.3,738
2011-05-27,16.0,9.6,20.8,0.0,0.0,251.0,18.0,45.7,1011.2,240
2011-05-28,13.9,7.7,19.2,0.3,0.0,252.0,12.2,36.4,1015.5,402
2011-05-29,17.7,12.0,23.0,0.0,0.0,231.0,14.4,40.7,1013.7,408
2011-05-30,22.7,12.3,30.4,0.0,0.0,155.0,11.5,38.5,1014.6,930
2011-05-31,22.0,15.0,32.4,1.0,0.0,147.0,14.8,55.4,1010.6,576
2011-06-01,15.6,12.9,19.7,0.0,0.0,351.0,20.2,41.0,1023.6,378
2011-06-02,17.3,10.2,23.4,0.0,0.0,12.0,14.8,38.9,1030.7,930
2011-06-03,19.3,10.2,26.0,0.0,0.0,38.0,10.8,31.3,1029.3,936
2011-06-04,22.2,12.9,29.6,0.0,0.0,48.0,10.1,35.3,1019.7,930
2011-06-05,24.4,16.7,31.9,1.4,0.0,91.0,13.7,38.2,1009.5,726
2011-06-06,23.4,18.0,31.2,5.6,0.0,146.0,11.2,46.8,1003.2,576
2011-06-07,20.4,16.7,25.4,0.0,0.0,192.0,10.1,28.1,1004.7,354
2011-06-08,18.8,14.0,25.9,26.4,0.0,89.0,15.8,57.2,1002.2,258
2011-06-09,16.9,13.0,21.4,0.0,0.0,283.0,21.2,49.7,1011.2,492
2011-06-10,16.9,10.4,22.1,0.0,0.0,309.0,10.8,39.6,1015.1,696
2011-06-11,17.1,10.2,24.1,0.4,0.0,142.0,10.1,46.8,1015.2,438
2011-06-12,17.6,12.0,22.7,0.0,0.0,348.0,6.8,27.4,1018.1,570
2011-06-13,19.4,12.1,25.8,0.0,0.0,195.0,13.0,40.0,1015.3,666
2011-06-14,18.6,13.3,23.0,7.7,0.0,248.0,11.2,36.7,1015.8,126
2011-06-15,19.7,15.4,23.7,0.3,0.0,337.0,6.1,23.8,1016.6,558
2011-06-16,22.3,17.0,28.3,0.0,0.0,189.0,12.2,55.8,1011.4,474
2011-06-17,18.5,14.6,22.9,1.1,0.0,253.0,18.4,49.3,1012.0,678
2011-06-18,17.3,11.7,22.6,0.3,0.0,207.0,19.1,51.5,1003.9,204
2011-06-19,14.2,9.9,20.5,3.9,0.0,232.0,25.6,68.0,1005.6,408
2011-06-20,15.1,12.2,20.5,0.6,0.0,259.0,20.2,50.4,1011.3,246
2011-06-21,16.8,9.9,23.2,0.4,0.0,227.0,10.4,46.1,1012.6,306
2011-06-22,19.5,13.5,27.0,8.9,0.0,202.0,13.3,92.9,1011.3,402
2011-06-23,17.8,12.7,23.6,0.1,0.0,249.0,19.1,65.2,1013.6,600
2011-06-24,14.3,9.9,19.1,1.3,0.0,271.0,16.9,52.6,1017.3,546
2011-06-25,15.0,10.7,19.4,0.0,0.0,269.0,16.9,40.3,1021.5,360
2011-06-26,16.8,13.1,21.8,0.0,0.0,272.0,7.9,23.4,1021.7,60
2011-06-27,20.3,14.5,25.5,0.0,0.0,49.0,7.6,22.7,1022.5,918
2011-06-28,20.9,13.4,27.2,0.0,0.0,82.0,10.8,32.0,1019.8,954
2011-06-29,22.7,13.8,29.4,0.0,0.0,61.0,7.6,23.0,1014.5,918
2011-06-30,15.6,10.1,18.3,0.6,0.0,299.0,19.4,44.3,1015.3,0
2011-07-01,15.4,8.5,21.2,0.0,0.0,289.0,18.0,44.6,1016.7,552
2011-07-02,12.2,11.3,13.4,11.7,0.0,269.0,25.9,53.6,1008.5,0
2011-07-03,16.0,13.4,17.9,2.0,0.0,292.0,23.4,43.2,1004.7,0
2011-07-04,16.3,15.2,17.7,15.8,0.0,294.0,17.3,36.4,1011.5,0
2011-07-05,19.2,15.2,24.3,0.0,0.0,22.0,6.8,18.7,1013.8,750
2011-07-06,21.0,13.3,27.9,1.3,0.0,82.0,7.2,58.0,1009.4,840
2011-07-07,21.6,16.2,27.1,6.3,0.0,242.0,7.6,24.1,1009.9,672
2011-07-08,20.5,16.5,24.6,0.0,0.0,209.0,13.0,38.2,1010.7,432
2011-07-09,21.4,13.8,29.8,11.4,0.0,155.0,10.8,64.8,1015.0,552
2011-07-10,21.4,17.4,25.6,11.4,0.0,7.0,10.4,25.9,1017.0,738
2011-07-11,18.0,14.1,23.3,0.0,0.0,351.0,10.1,27.0,1017.8,324
2011-07-12,20.7,13.4,26.3,0.2,0.0,106.0,6.1,22.0,1016.7,846
2011-07-13,21.8,16.8,26.1,3.2,0.0,103.0,15.5,39.6,1008.1,258
2011-07-14,18.1,14.1,21.6,0.0,0.0,234.0,20.5,50.4,1010.7,270
2011-07-15,15.9,12.8,17.6,0.0,0.0,223.0,23.8,50.8,1014.0,156
2011-07-16,19.2,11.2,25.2,0.0,0.0,216.0,10.8,29.9,1011.1,816
2011-07-17,19.9,14.5,27.7,15.0,0.0,185.0,19.4,52.2,1001.7,132
2011-07-18,17.8,13.1,23.4,0.0,0.0,208.0,17.6,40.3,1003.8,546
2011-07-19,18.8,12.2,24.3,0.0,0.0,178.0,9.0,26.3,1006.2,792
2011-07-20,19.1,16.3,22.2,2.7,0.0,8.0,19.1,45.7,1002.0,6
2011-07-21,16.4,14.9,18.4,19.7,0.0,312.0,22.3,54.7,1003.2,0
2011-07-22,13.4,12.6,15.3,14.5,0.0,275.0,34.2,67.3,1001.3,0
2011-07-23,14.9,11.3,19.1,0.0,0.0,245.0,24.1,52.6,1004.5,174
2011-07-24,14.9,9.8,19.3,0.0,0.0,213.0,21.6,53.3,1007.0,516
2011-07-25,14.2,10.0,17.6,0.0,0.0,231.0,9.7,24.5,1009.4,162
2011-07-26,17.8,12.5,23.0,0.0,0.0,104.0,4.7,16.6,1013.6,582
2011-07-27,19.1,13.9,24.2,0.2,0.0,33.0,6.5,22.0,1017.1,246
2011-07-28,17.4,14.9,20.6,5.2,0.0,297.0,7.9,29.5,1016.4,36
2011-07-29,14.5,13.7,16.1,42.7,0.0,275.0,18.0,37.8,1013.3,0
2011-07-30,15.7,13.5,17.7,23.2,0.0,288.0,23.0,43.6,1007.8,0
2011-07-31,15.9,14.5,17.7,1.5,0.0,287.0,15.1,30.6,1011.8,0
2011-08-01,18.2,15.3,21.7,7.6,0.0,285.0,10.4,24.5,1015.8,48
2011-08-02,18.5,13.4,24.3,0.0,0.0,64.0,6.1,16.6,1019.4,678
2011-08-03,20.2,13.6,26.0,0.0,0.0,87.0,11.5,29.2,1017.8,666
2011-08-04,19.0,15.6,22.0,1.1,0.0,127.0,7.9,20.9,1014.1,36
2011-08-05,20.4,15.9,24.5,0.0,0.0,198.0,9.0,26.6,1012.4,354
2011-08-06,22.8,17.4,28.3,0.0,0.0,139.0,10.4,32.0,1007.1,534
2011-08-07,19.8,15.3,21.8,0.3,0.0,218.0,14.0,41.4,1003.9,42
2011-08-08,16.5,12.8,22.3,5.9,0.0,214.0,17.6,72.4,1004.7,468
2011-08-09,15.8,13.3,20.1,1.6,0.0,248.0,27.0,65.5,1010.4,294
2011-08-10,15.1,13.0,18.0,0.0,0.0,266.0,22.3,52.2,1018.2,138
2011-08-11,18.7,14.2,24.5,0.9,0.0,227.0,20.2,42.8,1010.5,126
2011-08-12,18.0,15.2,22.5,2.4,0.0,233.0,13.0,42.5,1008.7,120
2011-08-13,18.4,14.9,22.9,0.0,0.0,250.0,8.3,28.1,1009.1,444
2011-08-14,19.9,14.1,26.1,1.4,0.0,129.0,10.8,29.9,1007.1,180
2011-08-15,17.8,13.6,21.4,1.2,0.0,256.0,10.8,25.9,1013.2,264
2011-08-16,17.2,11.4,21.4,0.0,0.0,291.0,6.1,23.8,1018.5,330
2011-08-17,18.9,12.6,24.7,0.0,0.0,155.0,5.8,26.6,1017.1,450
2011-08-18,21.5,14.3,28.3,0.1,0.0,73.0,6.1,16.9,1014.6,582
2011-08-19,20.0,13.2,24.8,0.0,0.0,253.0,19.4,58.7,1012.3,318
2011-08-20,16.7,10.0,22.5,0.0,0.0,271.0,13.7,37.8,1020.9,786
2011-08-21,19.9,11.7,25.5,0.0,0.0,135.0,8.3,21.2,1017.6,384
2011-08-22,21.8,15.3,26.0,0.0,0.0,274.0,13.3,36.7,1016.7,630
2011-08-23,18.3,14.3,23.7,1.1,0.0,77.0,11.5,41.4,1017.5,162
2011-08-24,21.5,15.8,28.5,30.1,0.0,76.0,9.0,102.6,1014.3,414
2011-08-25,21.1,17.5,25.8,0.0,0.0,157.0,8.6,20.5,1015.1,396
2011-08-26,25.0,18.1,31.1,0.0,0.0,100.0,16.2,40.3,1009.0,738
2011-08-27,17.5,13.1,22.2,4.7,0.0,253.0,18.7,50.8,1009.9,0
2011-08-28,15.7,11.7,20.4,0.0,0.0,215.0,17.3,41.0,1016.7,300
2011-08-29,14.5,11.7,19.8,0.2,0.0,235.0,18.0,56.2,1013.1,192
2011-08-30,13.6,9.5,16.9,0.1,0.0,249.0,19.8,44.6,1013.4,162
2011-08-31,14.3,8.9,19.6,0.0,0.0,240.0,10.8,28.4,1013.8,366
2011-09-01,15.2,11.8,18.8,0.0,0.0,276.0,8.3,22.7,1014.8,234
2011-09-02,16.3,12.3,21.5,0.0,0.0,80.0,5.8,16.9,1014.7,480
2011-09-03,19.6,11.3,27.8,0.0,0.0,117.0,7.6,22.3,1013.9,738
2011-09-04,21.9,15.4,29.2,7.5,0.0,116.0,10.8,26.6,1010.8,414
2011-09-05,18.0,11.9,21.0,6.2,0.0,270.0,13.0,46.4,1011.3,0
2011-09-06,16.6,11.4,21.7,4.0,0.0,216.0,19.1,43.6,1016.8,510
2011-09-07,15.9,13.6,19.1,1.3,0.0,236.0,23.4,54.7,1007.2,180
2011-09-08,13.4,11.1,15.5,7.4,0.0,247.0,22.3,49.7,1005.2,12
2011-09-09,14.0,11.5,16.7,3.6,0.0,261.0,9.0,26.6,1010.9,0
2011-09-10,18.4,14.2,22.4,0.0,0.0,154.0,6.8,18.4,1012.8,96
2011-09-11,21.5,17.0,28.4,9.4,0.0,190.0,11.9,70.6,1009.7,558
2011-09-12,18.1,15.3,21.8,0.0,0.0,221.0,21.2,47.9,1010.2,432
2011-09-13,18.5,12.9,23.3,0.0,0.0,246.0,20.9,56.5,1009.3,420
2011-09-14,15.0,11.9,19.0,0.0,0.0,245.0,23.4,54.7,1013.6,342
2011-09-15,13.8,8.5,17.6,0.0,0.0,253.0,19.4,49.0,1017.6,270
2011-09-16,11.6,7.2,16.6,0.0,0.0,261.0,7.6,22.0,1019.7,390
2011-09-17,16.2,8.0,23.2,2.5,0.0,151.0,11.2,30.2,1011.6,348
2011-09-18,15.3,12.3,17.6,15.2,0.0,190.0,11.9,27.7,1005.1,0
2011-09-19,13.5,10.2,17.0,0.0,0.0,214.0,9.7,20.9,1012.7,198
2011-09-20,13.7,7.8,19.1,0.0,0.0,231.0,9.0,27.4,1022.1,624
2011-09-21,14.7,8.6,20.3,0.0,0.0,203.0,9.7,32.8,1020.0,594
2011-09-22,14.6,8.3,18.7,0.0,0.0,236.0,16.2,44.6,1016.4,186
2011-09-23,12.0,6.9,17.8,0.0,0.0,255.0,11.5,34.6,1018.1,522
2011-09-24,13.0,5.9,20.0,0.0,0.0,191.0,5.0,19.1,1019.0,666
2011-09-25,14.5,7.5,22.3,0.0,0.0,129.0,6.1,16.2,1020.2,666
2011-09-26,16.6,9.0,24.2,0.0,0.0,165.0,6.1,19.8,1023.3,600
2011-09-27,16.0,9.8,19.8,1.9,0.0,284.0,6.8,19.8,1028.5,168
2011-09-28,14.0,7.6,20.9,0.0,0.0,192.0,3.6,14.0,1031.8,612
2011-09-29,15.7,9.7,23.5,0.0,0.0,209.0,3.2,11.9,1029.9,510
2011-09-30,16.8,9.0,25.8,0.0,0.0,148.0,3.2,14.0,1028.7,648
2011-10-01,17.0,9.8,26.6,0.0,0.0,94.0,2.9,10.8,1027.3,642
2011-10-02,17.2,9.0,25.4,0.0,0.0,151.0,5.0,16.9,1024.3,636
2011-10-03,17.2,11.2,22.7,0.0,0.0,229.0,9.7,20.5,1019.8,378
2011-10-04,18.6,14.1,24.0,0.0,0.0,240.0,18.0,47.9,1016.7,420
2011-10-05,16.3,13.4,18.9,0.0,0.0,249.0,18.7,44.6,1017.0,84
2011-10-06,15.4,9.1,20.7,5.1,0.0,226.0,25.2,72.7,1007.4,240
2011-10-07,9.4,6.9,13.8,0.2,0.0,243.0,18.0,38.9,1006.1,324
2011-10-08,8.8,6.4,12.0,1.7,0.0,277.0,23.4,47.9,1006.6,198
2011-10-09,8.7,5.0,13.4,2.8,0.0,269.0,14.8,35.6,1017.5,318
2011-10-10,12.2,7.9,15.7,4.7,0.0,230.0,24.1,46.4,1009.6,0
2011-10-11,12.6,9.9,16.1,11.0,0.0,264.0,18.7,64.8,1009.5,0
2011-10-12,9.5,4.5,13.5,0.0,0.0,276.0,18.4,42.1,1015.7,438
2011-10-13,8.5,2.9,13.8,0.0,0.0,314.0,12.6,28.8,1026.1,486
2011-10-14,5.6,0.6,11.2,0.0,0.0,14.0,5.4,22.7,1034.7,402
2011-10-15,4.9,-0.8,11.6,0.0,0.0,99.0,5.0,15.8,1034.4,582
2011-10-16,6.5,0.9,13.0,0.0,0.0,119.0,10.1,33.1,1029.5,582
2011-10-17,7.7,1.9,14.2,0.0,0.0,168.0,9.7,23.8,1021.8,564
2011-10-18,9.2,3.7,16.6,2.1,0.0,208.0,18.4,51.8,1010.2,192
2011-10-19,8.5,5.1,12.5,0.0,0.0,227.0,20.5,46.1,1012.3,390
2011-10-20,4.9,1.0,8.9,0.0,0.0,254.0,16.2,40.3,1021.0,162
2011-10-21,5.1,0.1,11.1,0.0,0.0,231.0,10.8,25.6,1027.8,462
2011-10-22,4.3,-0.5,11.0,0.0,0.0,132.0,6.5,21.2,1027.3,546
2011-10-23,4.4,-0.5,11.7,0.0,0.0,115.0,12.6,30.6,1023.8,540
2011-10-24,6.6,2.9,9.6,0.0,0.0,99.0,20.9,46.1,1020.4,24
2011-10-25,9.5,7.3,11.4,0.4,0.0,96.0,20.5,46.8,1014.0,192
2011-10-26,10.7,8.5,12.6,1.1,0.0,143.0,10.8,31.7,1014.7,0
2011-10-27,10.3,8.2,13.9,0.0,0.0,102.0,9.0,25.9,1020.4,60
2011-10-28,10.4,6.5,13.4,0.0,0.0,173.0,9.0,25.9,1023.6,72
