date,windturbines_mw
2014-03-06,13488.0
2014-03-07,71831.0
2014-03-08,68621.0
2014-03-09,171979.0
2014-03-10,51178.0
2014-03-11,489183.0
2014-03-12,12458.0
2014-03-13,34380.0
2014-03-14,178084.0
2014-03-15,916451.0
2014-03-16,1031368.0
2014-03-17,746497.0
2014-03-18,323004.0
2014-03-19,644074.0
2014-03-20,503086.0
2014-03-21,624265.0
2014-03-22,132833.0
2014-03-23,65687.0
2014-03-24,61391.0
2014-03-25,91746.0
2014-03-26,168439.0
2014-03-27,235886.0
2014-03-28,82569.0
2014-03-29,47473.0
2014-03-30,22827.0
2014-03-31,24125.0
2014-04-01,431496.0
2014-04-02,206433.0
2014-04-03,54018.0
2014-04-04,223914.0
2014-04-05,150493.0
2014-04-06,50734.0
2014-04-07,92599.0
2014-04-08,50811.0
2014-04-09,184351.0
2014-04-10,196078.0
2014-04-11,289162.0
2014-04-12,148933.0
2014-04-13,345346.0
2014-04-14,684871.0
2014-04-15,495580.0
2014-04-16,39192.0
2014-04-17,233550.0
2014-04-18,150159.0
2014-04-19,216692.0
2014-04-20,311237.0
2014-04-21,202958.0
2014-04-22,82063.0
2014-04-23,50637.0
2014-04-24,44149.0
2014-04-25,167601.0
2014-04-26,102013.0
2014-04-27,180427.0
2014-04-28,108562.0
2014-04-29,29094.0
2014-04-30,21982.0
2014-05-01,264578.0
2014-05-02,227190.0
2014-05-03,28680.0
2014-05-04,65996.0
2014-05-05,25645.0
2014-05-06,221681.0
2014-05-07,133487.0
2014-05-08,47978.0
2014-05-09,108581.0
2014-05-10,141655.0
2014-05-11,51266.0
2014-05-12,53778.0
2014-05-13,207529.0
2014-05-14,236132.0
2014-05-15,162478.0
2014-05-16,259312.0
2014-05-17,209261.0
2014-05-18,111738.0
2014-05-19,35405.0
2014-05-20,38577.0
2014-05-21,118958.0
2014-05-22,205228.0
2014-05-23,157010.0
2014-05-24,26327.0
2014-05-25,34150.0
2014-05-26,219683.0
2014-05-27,326120.0
2014-05-28,359810.0
2014-05-29,122445.0
2014-05-30,135568.0
2014-05-31,177582.0
2014-06-01,545224.0
2014-06-02,398311.0
2014-06-03,18274.0
2014-06-04,32603.0
2014-06-05,231387.0
2014-06-06,45797.0
2014-06-07,84693.0
2014-06-08,21351.0
2014-06-09,61233.0
2014-06-10,237459.0
2014-06-11,55505.0
2014-06-12,63090.0
2014-06-13,278361.0
2014-06-14,132784.0
2014-06-15,30578.0
2014-06-16,58790.0
2014-06-17,30383.0
2014-06-18,87267.0
2014-06-19,397552.0
2014-06-20,423789.0
2014-06-21,373209.0
2014-06-22,371231.0
2014-06-23,222079.0
2014-06-24,63119.0
2014-06-25,70776.0
2014-06-26,24226.0
2014-06-27,29366.0
2014-06-28,86862.0
2014-06-29,111806.0
2014-06-30,80155.0
2014-07-01,570727.0
2014-07-02,769484.0
2014-07-03,99197.0
2014-07-04,124246.0
2014-07-05,302345.0
2014-07-06,44962.0
2014-07-07,160113.0
2014-07-08,35674.0
2014-07-09,29282.0
2014-07-10,505202.0
2014-07-11,132722.0
2014-07-12,235775.0
2014-07-13,86638.0
2014-07-14,198931.0
2014-07-15,76102.0
2014-07-16,20976.0
2014-07-17,24166.0
2014-07-18,32973.0
2014-07-19,79513.0
2014-07-20,118885.0
2014-07-21,224408.0
2014-07-22,250335.0
2014-07-23,246367.0
2014-07-24,163513.0
2014-07-25,117958.0
2014-07-26,32411.0
2014-07-27,33018.0
2014-07-28,39288.0
2014-07-29,71805.0
2014-07-30,98978.0
2014-07-31,77858.0
2014-08-01,499597.0
2014-08-02,535241.0
2014-08-03,119695.0
2014-08-04,569632.0
2014-08-05,275770.0
2014-08-06,66168.0
2014-08-07,107670.0
2014-08-08,31931.0
2014-08-09,43882.0
2014-08-10,312801.0
2014-08-11,170058.0
2014-08-12,347816.0
2014-08-13,105096.0
2014-08-14,185837.0
2014-08-15,89737.0
2014-08-16,216253.0
2014-08-17,439320.0
2014-08-18,599506.0
2014-08-19,371985.0
2014-08-20,363925.0
2014-08-21,97757.0
2014-08-22,195111.0
2014-08-23,150212.0
2014-08-24,230016.0
2014-08-25,131483.0
2014-08-26,15296.0
2014-08-27,66958.0
2014-08-28,30698.0
2014-08-29,83448.0
2014-08-30,81453.0
2014-08-31,39952.0
2014-09-01,650183.0
2014-09-02,555420.0
2014-09-03,281164.0
2014-09-04,705146.0
2014-09-05,404340.0
2014-09-06,111159.0
2014-09-07,179884.0
2014-09-08,328136.0
2014-09-09,169105.0
2014-09-10,304607.0
2014-09-11,169285.0
2014-09-12,131699.0
2014-09-13,128090.0
2014-09-14,99906.0
2014-09-15,140758.0
2014-09-16,161883.0
2014-09-17,177915.0
2014-09-18,152016.0
2014-09-19,39674.0
2014-09-20,21242.0
2014-09-21,168880.0
2014-09-22,537331.0
2014-09-23,166020.0
2014-09-24,155831.0
2014-09-25,330603.0
2014-09-26,255612.0
2014-09-27,113030.0
2014-09-28,57404.0
2014-09-29,63044.0
2014-09-30,33786.0
2014-10-01,770722.0
2014-10-02,271903.0
2014-10-03,129127.0
2014-10-04,204297.0
2014-10-05,316762.0
2014-10-06,125604.0
2014-10-07,163302.0
2014-10-08,205899.0
2014-10-09,132736.0
2014-10-10,110579.0
2014-10-11,68972.0
2014-10-12,703120.0
2014-10-13,121553.0
2014-10-14,47265.0
2014-10-15,52256.0
2014-10-16,51283.0
2014-10-17,111997.0
2014-10-18,115875.0
2014-10-19,396487.0
2014-10-20,496316.0
2014-10-21,287409.0
2014-10-22,504854.0
2014-10-23,139963.0
2014-10-24,140280.0
2014-10-25,133480.0
2014-10-26,116959.0
2014-10-27,162738.0
2014-10-28,192136.0
2014-10-29,132899.0
2014-10-30,7981.0
2014-10-31,77383.0
2014-11-01,523240.0
2014-11-02,386648.0
2014-11-03,153743.0
2014-11-04,32024.0
2014-11-05,529583.0
2014-11-06,111364.0
2014-11-07,205016.0
2014-11-08,284093.0
2014-11-09,76922.0
2014-11-10,29401.0
2014-11-11,117105.0
2014-11-12,699613.0
2014-11-13,7784.0
2014-11-14,214264.0
2014-11-15,323176.0
2014-11-16,301818.0
2014-11-17,106263.0
2014-11-18,268445.0
2014-11-19,42416.0
2014-11-20,777.0
2014-11-21,12968.0
2014-11-22,176916.0
2014-11-23,335777.0
2014-11-24,341392.0
2014-11-25,63228.0
2014-11-26,192832.0
2014-11-27,362639.0
2014-11-28,407441.0
2014-11-29,358275.0
2014-11-30,369489.0
2014-12-01,613938.0
2014-12-02,314842.0
2014-12-03,28398.0
2014-12-04,14721.0
2014-12-05,412853.0
2014-12-06,128807.0
2014-12-07,108415.0
2014-12-08,275950.0
2014-12-09,416255.0
2014-12-10,94778.0
2014-12-11,108011.0
2014-12-12,899975.0
2014-12-13,379984.0
2014-12-14,97246.0
2014-12-15,404040.0
2014-12-16,292502.0
2014-12-17,411476.0
2014-12-18,568112.0
2014-12-19,896633.0
2014-12-20,1014140.0
2014-12-21,850228.0
2014-12-22,1035337.0
2014-12-23,1017804.0
2014-12-24,888462.0
2014-12-25,753135.0
2014-12-26,71383.0
2014-12-27,275756.0
2014-12-28,164771.0
2014-12-29,184488.0
2014-12-30,165488.0
2014-12-31,271875.0
2015-01-01,495468.0
2015-01-02,247876.0
2015-01-03,651213.0
2015-01-04,952889.0
2015-01-05,106916.0
2015-01-06,235124.0
2015-01-07,126091.0
2015-01-08,89953.0
2015-01-09,258829.0
2015-01-10,82893.0
2015-01-11,210100.0
2015-01-12,634643.0
2015-01-13,875704.0
2015-01-14,617292.0
2015-01-15,795727.0
2015-01-16,382516.0
2015-01-17,146752.0
2015-01-18,198027.0
2015-01-19,89449.0
2015-01-20,50227.0
2015-01-21,40844.0
2015-01-22,106489.0
2015-01-23,52308.0
2015-01-24,164379.0
2015-01-25,168174.0
2015-01-26,297294.0
2015-01-27,526217.0
2015-01-28,608124.0
2015-01-29,663787.0
2015-01-30,251201.0
2015-01-31,296475.0
2015-02-01,985057.0
2015-02-02,342962.0
2015-02-03,665661.0
2015-02-04,647490.0
2015-02-05,51587.0
2015-02-06,578180.0
2015-02-07,296086.0
2015-02-08,72183.0
2015-02-09,196129.0
2015-02-10,82144.0
2015-02-11,48658.0
2015-02-12,490682.0
2015-02-13,109850.0
2015-02-14,124427.0
2015-02-15,296835.0
2015-02-16,485017.0
2015-02-17,146079.0
2015-02-18,189396.0
2015-02-19,322866.0
2015-02-20,494747.0
2015-02-21,575245.0
2015-02-22,156845.0
2015-02-23,527464.0
2015-02-24,400933.0
2015-02-25,138121.0
2015-02-26,226660.0
2015-02-27,207471.0
2015-02-28,212044.0
2015-03-01,890928.0
2015-03-02,204619.0
2015-03-03,749282.0
2015-03-04,417031.0
2015-03-05,256375.0
2015-03-06,565072.0
2015-03-07,170729.0
2015-03-08,108515.0
2015-03-09,43182.0
2015-03-10,91349.0
2015-03-11,45405.0
2015-03-12,348896.0
2015-03-13,155816.0
2015-03-14,160782.0
2015-03-15,386749.0
2015-03-16,659455.0
2015-03-17,439428.0
2015-03-18,317704.0
2015-03-19,86803.0
2015-03-20,35678.0
2015-03-21,169318.0
2015-03-22,235047.0
2015-03-23,89612.0
2015-03-24,35523.0
2015-03-25,198567.0
2015-03-26,170363.0
2015-03-27,294305.0
2015-03-28,224221.0
2015-03-29,681196.0
2015-03-30,970699.0
2015-03-31,868077.0
2015-04-01,802649.0
2015-04-02,54577.0
2015-04-03,567675.0
2015-04-04,133474.0
2015-04-05,243782.0
2015-04-06,67473.0
2015-04-07,110500.0
2015-04-08,279384.0
2015-04-09,143880.0
2015-04-10,88484.0
2015-04-11,58301.0
2015-04-12,744093.0
2015-04-13,737547.0
2015-04-14,284569.0
2015-04-15,488100.0
2015-04-16,280170.0
2015-04-17,213057.0
2015-04-18,125229.0
2015-04-19,51671.0
2015-04-20,237795.0
2015-04-21,431313.0
2015-04-22,114637.0
2015-04-23,132065.0
2015-04-24,91752.0
2015-04-25,232761.0
2015-04-26,106063.0
2015-04-27,198767.0
2015-04-28,184802.0
2015-04-29,183031.0
2015-04-30,254248.0
2015-05-01,513497.0
2015-05-02,109258.0
2015-05-03,294861.0
2015-05-04,136142.0
2015-05-05,472842.0
2015-05-06,252431.0
2015-05-07,127736.0
2015-05-08,81671.0
2015-05-09,716901.0
2015-05-10,86402.0
2015-05-11,59543.01
2015-05-12,870634.0
2015-05-13,353290.0
2015-05-14,141658.0
2015-05-15,55569.0
2015-05-16,226076.0
2015-05-17,418685.0
2015-05-18,143646.0
2015-05-19,286633.0
2015-05-20,54843.0
2015-05-21,93692.0
2015-05-22,22137.0
2015-05-23,78692.0
2015-05-24,23112.0
2015-05-25,104473.0
2015-05-26,181639.0
2015-05-27,228733.0
2015-05-28,341993.0
2015-05-29,134290.0
2015-05-30,455622.0
2015-05-31,326538.0
2015-06-01,200909.0
2015-06-02,161713.0
2015-06-03,197915.0
2015-06-04,219982.0
2015-06-05,267887.0
2015-06-06,288385.0
2015-06-07,286956.0
2015-06-08,103423.0
2015-06-09,929957.0
2015-06-10,411321.0
2015-06-11,204165.49
2015-06-12,940230.0
2015-06-13,148208.0
2015-06-14,188923.0
2015-06-15,159206.0
2015-06-16,102239.0
2015-06-17,111678.0
2015-06-18,260885.0
2015-06-19,341883.0
2015-06-20,247208.0
2015-06-21,119697.0
2015-06-22,170271.0
2015-06-23,251846.0
2015-06-24,327265.0
2015-06-25,119194.0
2015-06-26,46873.0
2015-06-27,164249.0
2015-06-28,152789.0
2015-06-29,63046.0
2015-06-30,73496.0
2015-07-01,367083.0
2015-07-02,440783.0
2015-07-03,367666.0
2015-07-04,290687.0
2015-07-05,414913.0
2015-07-06,96278.0
2015-07-07,99067.0
2015-07-08,157724.0
2015-07-09,310864.0
2015-07-10,334180.0
2015-07-11,422349.99
2015-07-12,205086.0
2015-07-13,213872.0
2015-07-14,150109.0
2015-07-15,118554.0
2015-07-16,48306.0
2015-07-17,108855.0
2015-07-18,169161.0
2015-07-19,178160.0
2015-07-20,233375.0
2015-07-21,250619.0
2015-07-22,81568.0
2015-07-23,125122.0
2015-07-24,124438.0
2015-07-25,638770.0
2015-07-26,500511.0
2015-07-27,259382.0
2015-07-28,606968.0
2015-07-29,545501.0
2015-07-30,742932.0
2015-07-31,237836.0
2015-08-01,644668.0
2015-08-02,763146.0
2015-08-03,330749.0
2015-08-04,201384.0
2015-08-05,68546.0
2015-08-06,180715.0
2015-08-07,535601.0
2015-08-08,250452.0
2015-08-09,196222.0
2015-08-10,104568.0
2015-08-11,546256.0
2015-08-12,207821.0
2015-08-13,230131.0
2015-08-14,391437.0
2015-08-15,119214.0
2015-08-16,66926.0
2015-08-17,213563.0
2015-08-18,195359.0
2015-08-19,103096.0
2015-08-20,59455.0
2015-08-21,63527.0
2015-08-22,118615.0
2015-08-23,317817.0
2015-08-24,324843.0
2015-08-25,509288.0
2015-08-26,299608.0
2015-08-27,320934.0
2015-08-28,87106.0
2015-08-29,41005.0
2015-08-30,72857.0
2015-08-31,78145.0
2015-09-01,1025268.0
2015-09-02,628985.0
2015-09-03,122192.0
2015-09-04,49610.0
2015-09-05,204877.0
2015-09-06,124214.0
2015-09-07,671798.0
2015-09-08,120791.0
2015-09-09,121785.0
2015-09-10,98356.0
2015-09-11,790539.0
2015-09-12,401225.0
2015-09-13,268693.0
2015-09-14,332197.0
2015-09-15,405465.0
2015-09-16,331874.0
2015-09-17,531557.0
2015-09-18,290728.0
2015-09-19,143956.0
2015-09-20,292238.0
2015-09-21,153515.0
2015-09-22,287679.0
2015-09-23,125615.0
2015-09-24,206009.0
2015-09-25,94761.0
2015-09-26,104351.0
2015-09-27,97013.0
2015-09-28,98926.0
2015-09-29,178281.0
2015-09-30,131474.0
2015-10-01,945908.0
2015-10-02,253713.0
2015-10-03,227442.0
2015-10-04,57771.0
2015-10-05,477489.0
2015-10-06,74673.0
2015-10-07,543674.0
2015-10-08,147096.0
2015-10-09,171177.0
2015-10-10,297684.0
2015-10-11,926709.0
2015-10-12,570362.0
2015-10-13,99691.0
2015-10-14,154537.0
2015-10-15,260153.0
2015-10-16,49200.0
2015-10-17,15311.0
2015-10-18,23686.0
2015-10-19,42335.0
2015-10-20,61709.0
2015-10-21,94413.0
2015-10-22,324069.0
2015-10-23,378304.0
2015-10-24,125237.0
2015-10-25,184411.0
2015-10-26,121694.0
2015-10-27,257054.0
2015-10-28,254771.0
2015-10-29,56349.0
2015-10-30,38342.0
2015-10-31,242293.0
2015-11-01,1017684.0
2015-11-02,44068.0
2015-11-03,268581.0
2015-11-04,475413.0
2015-11-05,181212.0
2015-11-06,51496.0
2015-11-07,31855.0
2015-11-08,199769.0
2015-11-09,193812.0
2015-11-10,453952.0
2015-11-11,562149.0
2015-11-12,804695.0
2015-11-13,576913.0
2015-11-14,899293.0
2015-11-15,700406.0
2015-11-16,510257.0
2015-11-17,642867.0
2015-11-18,978847.0
2015-11-19,982315.0
2015-11-20,440869.0
2015-11-21,212122.0
2015-11-22,303927.0
2015-11-23,172438.0
2015-11-24,516151.0
2015-11-25,280641.0
2015-11-26,92499.0
2015-11-27,204500.0
2015-11-28,662782.0
2015-11-29,996549.0
2015-11-30,873492.0
2015-12-01,961228.0
2015-12-02,54680.0
2015-12-03,101394.0
2015-12-04,389965.0
2015-12-05,482701.0
2015-12-06,62654.0
2015-12-07,143134.0
2015-12-08,136967.0
2015-12-09,180628.0
2015-12-10,295396.0
2015-12-11,437472.0
2015-12-12,655570.0
2015-12-13,545615.0
2015-12-14,116982.0
2015-12-15,106426.0
2015-12-16,253294.0
2015-12-17,486737.0
2015-12-18,496853.0
2015-12-19,420018.0
2015-12-20,495246.0
2015-12-21,769047.0
2015-12-22,949961.0
2015-12-23,865394.0
2015-12-24,549859.0
2015-12-25,586961.0
2015-12-26,986780.0
2015-12-27,713867.0
2015-12-28,211084.0
2015-12-29,462402.0
2015-12-30,523992.0
2015-12-31,539136.0
2016-01-01,78943.79
2016-01-02,639737.68
2016-01-03,207155.24
2016-01-04,87884.97
2016-01-05,254684.05
2016-01-06,138775.75
2016-01-07,252091.31
2016-01-08,232633.17
2016-01-09,102226.65
2016-01-10,110490.72
2016-01-11,319223.12
2016-01-12,1128344.39
2016-01-13,473398.09
2016-01-14,248774.58
2016-01-15,102131.59
2016-01-16,62287.29
2016-01-17,83907.18
2016-01-18,63198.72
2016-01-19,265145.48
2016-01-20,236049.26
2016-01-21,83435.58
2016-01-22,267013.5
2016-01-23,441459.01
2016-01-24,297323.03
2016-01-25,425989.98
2016-01-26,645389.72
2016-01-27,924548.62
2016-01-28,751357.11
2016-01-29,882247.3
2016-01-30,1034558.28
2016-01-31,805283.1
2016-02-01,473107.62
2016-02-02,1013054.42
2016-02-03,508252.85
2016-02-04,321056.39
2016-02-05,98939.27
2016-02-06,99853.03
2016-02-07,302049.15
2016-02-08,78482.22
2016-02-09,67555.25
2016-02-10,197753.03
2016-02-11,793565.98
2016-02-12,643458.53
2016-02-13,143879.17
2016-02-14,270380.48
2016-02-15,269963.01
2016-02-16,99698.88
2016-02-17,335646.51
2016-02-18,100386.2
2016-02-19,64728.13
2016-02-20,785700.86
2016-02-21,827501.58
2016-02-22,805809.11
2016-02-23,419611.61
2016-02-24,495920.65
2016-02-25,216242.4
2016-02-26,177538.12
2016-02-27,134816.88
2016-02-28,162396.78
2016-02-29,453913.06
2016-03-01,600575.95
2016-03-02,868178.42
2016-03-03,106943.87
2016-03-04,157851.38
2016-03-05,279674.9
2016-03-06,189195.75
2016-03-07,242274.81
2016-03-08,281565.78
2016-03-09,163163.48
2016-03-10,167381.85
2016-03-11,229529.34
2016-03-12,100392.14
2016-03-13,120784.53
2016-03-14,58153.04
2016-03-15,257384.12
2016-03-16,279827.04
2016-03-17,78277.0
2016-03-18,202849.51
2016-03-19,136110.4
2016-03-20,436684.05
2016-03-21,494178.01
2016-03-22,253535.58
2016-03-23,112872.5
2016-03-24,91357.92
2016-03-25,192690.09
2016-03-26,210201.86
2016-03-27,498077.78
2016-03-28,530253.47
2016-03-29,592932.25
2016-03-30,394360.13
2016-03-31,134733.98
2016-04-01,347493.56
2016-04-02,646897.39
2016-04-03,280297.93
2016-04-04,38052.8
2016-04-05,231401.53
2016-04-06,54018.63
2016-04-07,98269.12
2016-04-08,253563.56
2016-04-09,292838.96
2016-04-10,621272.87
2016-04-11,318976.46
2016-04-12,76949.89
2016-04-13,60820.92
2016-04-14,124165.28
2016-04-15,325970.05
2016-04-16,434382.41
2016-04-17,261817.9
2016-04-18,280545.49
2016-04-19,702742.52
2016-04-20,356625.23
2016-04-21,137389.78
2016-04-22,206112.38
2016-04-23,184485.56
2016-04-24,274165.2
2016-04-25,314281.28
2016-04-26,395229.39
2016-04-27,637870.64
2016-04-28,371299.58
2016-04-29,315142.03
2016-04-30,214457.14
2016-05-01,193448.24
2016-05-02,363719.92
2016-05-03,243306.86000000002
2016-05-04,140262.07
2016-05-05,92854.47
2016-05-06,64472.73
2016-05-07,346533.76
2016-05-08,104876.45
2016-05-09,300818.33
2016-05-10,594087.64
2016-05-11,237652.71
2016-05-12,162188.17
2016-05-13,270101.52
2016-05-14,507552.9
2016-05-15,609976.05
2016-05-16,516543.31
2016-05-17,363327.31
2016-05-18,86201.88
2016-05-19,68126.7
2016-05-20,225523.41
2016-05-21,79578.99
2016-05-22,328711.15
2016-05-23,221469.86
2016-05-24,263369.86
2016-05-25,91728.65
2016-05-26,28402.59
2016-05-27,25634.41
2016-05-28,78591.72
2016-05-29,198085.67
2016-05-30,309543.36
2016-05-31,113891.35
2016-06-01,116588.05
2016-06-02,504575.51
2016-06-03,196695.45
2016-06-04,504263.86
2016-06-05,265904.59
2016-06-06,153304.98
2016-06-07,897675.38
2016-06-08,285127.99
2016-06-09,37632.97
2016-06-10,635725.74
2016-06-11,162092.35
2016-06-12,148646.38999999998
2016-06-13,71945.19
2016-06-14,62571.62
2016-06-15,66673.64
2016-06-16,72913.55
2016-06-17,261237.22
2016-06-18,232949.65
2016-06-19,110767.58
2016-06-20,122805.16
2016-06-21,207506.13
2016-06-22,58101.95
2016-06-23,192489.82
2016-06-24,168288.26
2016-06-25,158269.91
2016-06-26,281814.63
2016-06-27,139224.29
2016-06-28,93877.36
2016-06-29,294408.64
2016-06-30,136486.23
2016-07-01,241989.9
2016-07-02,625572.86
2016-07-03,85057.28
2016-07-04,409110.05
2016-07-05,450221.55
2016-07-06,57452.83
2016-07-07,229397.69
2016-07-08,220596.59
2016-07-09,92080.41
2016-07-10,166135.38
2016-07-11,128111.49
2016-07-12,369669.52
2016-07-13,62225.59
2016-07-14,405429.21
2016-07-15,567929.99
2016-07-16,151120.62
2016-07-17,132738.51
2016-07-18,165344.8
2016-07-19,79193.71
2016-07-20,67281.27
2016-07-21,175863.18
2016-07-22,132727.6
2016-07-23,98854.7
2016-07-24,38451.19
2016-07-25,31691.71
2016-07-26,81887.39
2016-07-27,92231.41
2016-07-28,58213.37
2016-07-29,159342.86
2016-07-30,185014.35
2016-07-31,75505.19
2016-08-01,821855.28
2016-08-02,1036256.37
2016-08-03,52304.86
2016-08-04,154421.94
2016-08-05,494310.27
2016-08-06,195648.86000000002
2016-08-07,252295.29
2016-08-08,464894.56
2016-08-09,146126.98
2016-08-10,225628.28
2016-08-11,195394.71
2016-08-12,802652.37
2016-08-13,410457.27
2016-08-14,166945.21
2016-08-15,100694.64
2016-08-16,96855.94
2016-08-17,50675.7
2016-08-18,82617.9
2016-08-19,40882.95
2016-08-20,174212.03
2016-08-21,179636.17
2016-08-22,196396.61
2016-08-23,119901.81
2016-08-24,81935.67
2016-08-25,309404.24
2016-08-26,261698.3
2016-08-27,123504.07
2016-08-28,228471.68
2016-08-29,395458.38
2016-08-30,139467.64
2016-08-31,68734.78
2016-09-01,223736.71
2016-09-02,980690.13
2016-09-03,212800.06
2016-09-04,54444.6
2016-09-05,450793.43
2016-09-06,96694.18
2016-09-07,420563.09
2016-09-08,218632.43
2016-09-09,121703.09
2016-09-10,116741.21
2016-09-11,149539.51
2016-09-12,646317.25
2016-09-13,201897.25
2016-09-14,291118.61
2016-09-15,290008.56
2016-09-16,146685.75
2016-09-17,346353.15
2016-09-18,335155.48
2016-09-19,114838.97
2016-09-20,38026.96
2016-09-21,66669.6
2016-09-22,35841.95
2016-09-23,86566.74
2016-09-24,88869.51
2016-09-25,160074.79
2016-09-26,109198.64
2016-09-27,43855.270000000004
2016-09-28,671051.53
2016-09-29,674669.78
2016-09-30,301383.47
2016-10-01,411895.45
2016-10-02,618667.62
2016-10-03,151174.01
2016-10-04,121041.66
2016-10-05,363423.21
2016-10-06,301340.69
2016-10-07,194525.02
2016-10-08,209580.27
2016-10-09,71612.73
2016-10-10,24372.18
2016-10-11,114279.79
2016-10-12,669493.73
2016-10-13,329604.0
2016-10-14,545322.0
2016-10-15,300970.36
2016-10-16,103505.47
2016-10-17,202880.23
2016-10-18,73579.45
2016-10-19,218513.78
2016-10-20,150277.36000000002
2016-10-21,77362.18000000001
2016-10-22,36188.51
2016-10-23,50691.81
2016-10-24,67376.99
2016-10-25,42298.9
2016-10-26,21097.57
2016-10-27,215196.81
2016-10-28,658166.8
2016-10-29,563673.97
2016-10-30,292392.2
2016-10-31,76100.15
2016-11-01,152112.37
2016-11-02,589605.13
2016-11-03,115104.22
2016-11-04,155780.26
2016-11-05,374280.62
2016-11-06,57253.82
2016-11-07,351588.83
2016-11-08,285989.15
2016-11-09,110646.17
2016-11-10,144707.84
2016-11-11,98248.97
2016-11-12,742747.28
2016-11-13,129573.85
2016-11-14,283977.22
2016-11-15,653963.12
2016-11-16,469197.18
2016-11-17,661442.38
2016-11-18,918861.6
2016-11-19,473132.38
2016-11-20,837580.17
2016-11-21,549400.07
2016-11-22,210668.21
2016-11-23,34755.92
2016-11-24,195171.54
2016-11-25,70329.52
2016-11-26,187818.52
2016-11-27,548735.21
2016-11-28,313123.43
2016-11-29,307557.73
2016-11-30,793769.49
2016-12-01,319355.39
2016-12-02,165515.65
2016-12-03,97939.7
2016-12-04,69362.89
2016-12-05,475883.94
2016-12-06,94669.21
2016-12-07,190482.96
2016-12-08,181721.05
2016-12-09,123959.05
2016-12-10,214259.23
2016-12-11,30959.8
2016-12-12,348370.04
2016-12-13,167402.73
2016-12-14,96893.06
2016-12-15,135633.91
2016-12-16,207819.62
2016-12-17,125372.07
2016-12-18,215915.11
2016-12-19,40889.76
2016-12-20,152588.02
2016-12-21,342071.6
2016-12-22,306633.13
2016-12-23,465264.07
2016-12-24,927566.31
2016-12-25,987105.41
2016-12-26,1121896.75
2016-12-27,1156479.04
2016-12-28,464103.25
2016-12-29,123495.48
2016-12-30,296398.65
2016-12-31,432798.66
2017-01-01,490509.17
2017-01-02,91728.55
2017-01-03,581494.66
2017-01-04,147443.4
2017-01-05,725392.04
2017-01-06,204432.26
2017-01-07,450117.13
2017-01-08,167053.25
2017-01-09,57359.99
2017-01-10,166074.54
2017-01-11,578187.03
2017-01-12,43058.4
2017-01-13,700559.55
2017-01-14,566829.06
2017-01-15,438482.08999999997
2017-01-16,128002.15
2017-01-17,36795.84
2017-01-18,71163.03
2017-01-19,99586.15
2017-01-20,118782.9
2017-01-21,62957.99
2017-01-22,77492.62
2017-01-23,36063.02
2017-01-24,30849.56
2017-01-25,19401.03
2017-01-26,190165.21
2017-01-27,242026.46
2017-01-28,223672.95
2017-01-29,351289.06
2017-01-30,394010.39
2017-01-31,109797.03
2017-02-01,467068.85
2017-02-02,215721.97
2017-02-03,848373.45
2017-02-04,158693.7
2017-02-05,638170.15
2017-02-06,64385.94
2017-02-07,449804.52
2017-02-08,80149.63
2017-02-09,69077.34
2017-02-10,652873.31
2017-02-11,533383.06
2017-02-12,61732.63
2017-02-13,162822.38
2017-02-14,108890.26
2017-02-15,110485.87
2017-02-16,262999.02
2017-02-17,313423.38
2017-02-18,168538.84
2017-02-19,451923.77999999997
2017-02-20,904351.08
2017-02-21,894866.12
2017-02-22,1061422.96
2017-02-23,896488.49
2017-02-24,887814.24
2017-02-25,531694.46
2017-02-26,733794.82
2017-02-27,602415.96
2017-02-28,817925.28
2017-03-01,1027981.31
2017-03-02,202911.32
2017-03-03,437701.52
2017-03-04,90095.61
2017-03-05,352157.06
2017-03-06,186283.25
2017-03-07,320569.77
2017-03-08,315707.52
2017-03-09,68419.64
2017-03-10,547021.07
2017-03-11,144321.63
2017-03-12,521956.69
2017-03-13,112002.81
2017-03-14,273776.18
2017-03-15,579733.37
2017-03-16,265008.1
2017-03-17,651850.34
2017-03-18,934890.83
2017-03-19,484949.7
2017-03-20,686701.54
2017-03-21,481576.54
2017-03-22,173278.51
2017-03-23,186643.53
2017-03-24,119131.94
2017-03-25,194298.85
2017-03-26,49062.18
2017-03-27,60360.38
2017-03-28,131173.53
2017-03-29,561740.19
2017-03-30,172759.75
2017-03-31,297558.59
2017-04-01,1101494.31
2017-04-02,204966.39
2017-04-03,306942.38
2017-04-04,23096.22
2017-04-05,422946.61
2017-04-06,339925.66000000003
2017-04-07,369648.9
2017-04-08,488308.36
2017-04-09,230831.83
2017-04-10,859820.47
2017-04-11,359536.32
2017-04-12,697558.67
2017-04-13,692039.48
2017-04-14,434811.7
2017-04-15,628933.52
2017-04-16,441544.3
2017-04-17,151733.29
2017-04-18,375650.44
2017-04-19,336593.12
2017-04-20,95263.91
2017-04-21,661705.48
2017-04-22,864193.87
2017-04-23,675336.17
2017-04-24,453681.82
2017-04-25,322083.94
2017-04-26,68155.33
2017-04-27,47822.31
2017-04-28,47164.86
2017-04-29,141238.75
2017-04-30,435037.74
2017-05-01,518779.89
2017-05-02,95787.01
2017-05-03,474563.71
2017-05-04,372106.64
2017-05-05,114632.68000000001
2017-05-06,92649.24
2017-05-07,44043.54
2017-05-08,260176.91
2017-05-09,111421.83
2017-05-10,963196.35
